Ecludian_Distance_AP,Ecludian_Distance_AN,Learned_Representation_Similarity_AP,Learned_Representation_Similarity_AN
0.00216619111597538,1.9996247291564941,0.9989169239997864,0.0001876354217529297
0.001556871458888054,1.9993997812271118,0.9992215633392334,0.0003001093864440918
0.0016118921339511871,1.9993432760238647,0.9991940259933472,0.00032836198806762695
0.0017099736724048853,1.9990264177322388,0.9991450309753418,0.00048679113388061523
0.0013324185274541378,1.999464511871338,0.9993337988853455,0.0002677440643310547
0.0018445078749209642,1.999299168586731,0.9990777373313904,0.0003504157066345215
0.001583964447490871,1.999586820602417,0.9992080330848694,0.0002065896987915039
0.0019121033838018775,1.9996174573898315,0.9990439414978027,0.00019127130508422852
0.0018936563283205032,1.9996695518493652,0.9990531802177429,0.0001652240753173828
0.0014310935512185097,1.999453067779541,0.9992844462394714,0.0002734661102294922
0.001497796387411654,1.9994584321975708,0.999251127243042,0.0002707839012145996
0.0012676778715103865,1.999479055404663,0.9993661642074585,0.00026047229766845703
0.0019268683390691876,1.9993911981582642,0.9990365505218506,0.0003044009208679199
0.0015441110590472817,1.9993507862091064,0.9992279410362244,0.00032460689544677734
0.001469274633564055,1.9995213747024536,0.9992653727531433,0.00023931264877319336
0.0010705883614718914,1.9994703531265259,0.9994646906852722,0.00026482343673706055
0.001765600754879415,1.9992730617523193,0.9991171956062317,0.00036346912384033203
0.0011623352766036987,1.9994045495986938,0.9994188547134399,0.00029772520065307617
0.0013152386527508497,1.9991527795791626,0.9993423819541931,0.00042361021041870117
0.0014703363412991166,1.9989831447601318,0.9992648363113403,0.000508427619934082
0.002473735250532627,1.9996912479400635,0.9987631440162659,0.00015437602996826172
0.0011632286477833986,1.9994555711746216,0.9994183778762817,0.000272214412689209
0.0017940215766429901,1.9995143413543701,0.9991030097007751,0.0002428293228149414
0.001843876438215375,1.9995650053024292,0.9990780353546143,0.0002174973487854004
0.001848279614932835,1.999497652053833,0.9990758895874023,0.0002511739730834961
0.001353480969555676,1.9996075630187988,0.9993232488632202,0.00019621849060058594
0.0016769923968240619,1.9995993375778198,0.9991614818572998,0.0002003312110900879
0.0018240491626784205,1.9995027780532837,0.9990879893302917,0.0002486109733581543
0.002689070301130414,1.9993997812271118,0.9986554384231567,0.0003001093864440918
0.0017745702061802149,1.9992738962173462,0.9991127252578735,0.0003630518913269043
0.0017800058703869581,1.999635100364685,0.9991099834442139,0.0001824498176574707
0.0013474919833242893,1.999322533607483,0.999326229095459,0.0003387331962585449
0.0020016503985971212,1.9995545148849487,0.9989991784095764,0.00022274255752563477
0.0015852898359298706,1.9995166063308716,0.9992073774337769,0.00024169683456420898
0.0011481335386633873,1.999583125114441,0.9994259476661682,0.00020843744277954102
0.0014244711492210627,1.9991189241409302,0.9992877840995789,0.0004405379295349121
0.0013995124027132988,1.999625325202942,0.9993002414703369,0.00018733739852905273
0.0017314216820523143,1.9991610050201416,0.9991343021392822,0.0004194974899291992
0.0043619778007268906,1.999474287033081,0.9978190064430237,0.00026285648345947266
0.001363246119581163,1.9997262954711914,0.9993183612823486,0.00013685226440429688
0.0024190472904592752,1.999536156654358,0.9987905025482178,0.00023192167282104492
0.0013658246025443077,1.9991145133972168,0.9993171095848083,0.00044274330139160156
0.001899441471323371,1.9995981454849243,0.9990502595901489,0.0002009272575378418
0.0015586635563522577,1.9995390176773071,0.9992206692695618,0.00023049116134643555
0.001439649611711502,1.9994851350784302,0.9992801547050476,0.0002574324607849121
0.0023533166386187077,1.999363660812378,0.998823344707489,0.00031816959381103516
0.002064851112663746,1.9994451999664307,0.9989675879478455,0.00027740001678466797
0.0013618975644931197,1.9995180368423462,0.9993190765380859,0.0002409815788269043
0.0013780652079731226,1.999240756034851,0.9993109703063965,0.0003796219825744629
0.0015644589439034462,1.9994601011276245,0.9992177486419678,0.00026994943618774414
0.0023667055647820234,1.9996463060379028,0.9988166689872742,0.00017684698104858398
0.0016098452033475041,1.999329686164856,0.9991950988769531,0.0003351569175720215
0.001962397014722228,1.9994614124298096,0.9990187883377075,0.00026929378509521484
0.0015131622785702348,1.9995828866958618,0.999243438243866,0.0002085566520690918
0.0027355921920388937,1.9995306730270386,0.9986321926116943,0.0002346634864807129
0.0016205457504838705,1.9987887144088745,0.9991897344589233,0.0006056427955627441
0.0014508197782561183,1.9994184970855713,0.9992746114730835,0.00029075145721435547
0.0031799483112990856,1.9991157054901123,0.9984100461006165,0.00044214725494384766
0.001499463221989572,1.9995478391647339,0.9992502927780151,0.00022608041763305664
0.0015044795582070947,1.9994972944259644,0.9992477893829346,0.00025135278701782227
0.0013770650839433074,1.999568223953247,0.9993114471435547,0.00021588802337646484
0.0011475131614133716,1.9996377229690552,0.9994262456893921,0.0001811385154724121
0.002782676834613085,1.999476671218872,0.9986086487770081,0.00026166439056396484
0.0013213788624852896,1.9994561672210693,0.9993392825126648,0.00027191638946533203
0.0020528289023786783,1.9996371269226074,0.9989736080169678,0.00018143653869628906
0.001750302268192172,1.9994794130325317,0.9991248250007629,0.00026029348373413086
0.004766065627336502,1.9994441270828247,0.9976169466972351,0.0002779364585876465
0.0017196688568219543,1.9994391202926636,0.9991401433944702,0.0002804398536682129
0.0020840915385633707,1.9994969367980957,0.9989579319953918,0.00025153160095214844
0.0024630706757307053,1.9992581605911255,0.9987684488296509,0.00037091970443725586
